상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3303501,TOWTOW ARCHIVE,VARSITY HALF FOOTBALL SWEATSHIRTS-MUD BROWN,"75,000",여,자수 로고가 귀엽고 소재가 톡톡해서 여름에 입기 좋아요,WOMEN FREE,163,57,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303501,TOWTOW ARCHIVE,VARSITY HALF FOOTBALL SWEATSHIRTS-MUD BROWN,"75,000",여,자수 로고가 귀엽고 소재가 톡톡해서 여름에 입기 좋아요,WOMEN FREE,163,57,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303501,TOWTOW ARCHIVE,VARSITY HALF FOOTBALL SWEATSHIRTS-MUD BROWN,"75,000",여,괜찮게 샀어요사이즈가 좋아요 이정도 길이감에편하고 예쁘고 색도 좋아요,MEN FREE,164,60,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303503,TOWTOW ARCHIVE,VARSITY HALF FOOTBALL SWEATSHIRTS-CYAN,"75,000",여,넘 귀엽고 부해보이지않아요다만 안에는 쭈리라 좀 거칠어요,WOMEN FREE,158,48,빨라요,아쉬워요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303503,TOWTOW ARCHIVE,VARSITY HALF FOOTBALL SWEATSHIRTS-CYAN,"75,000",여,최근 산 옷 중에 가장 맘에 들어요! 약간 수건같은 재질이고 이쁘고 스포티해요 아주 만족!,WOMEN FREE,160,50,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
3303503,TOWTOW ARCHIVE,VARSITY HALF FOOTBALL SWEATSHIRTS-CYAN,"75,000",여,넘 귀엽고 부해보이지않아요다만 안에는 쭈리라 좀 거칠어요,WOMEN FREE,158,48,빨라요,아쉬워요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303503,TOWTOW ARCHIVE,VARSITY HALF FOOTBALL SWEATSHIRTS-CYAN,"75,000",여,품절이어서 너무 아쉬웠었는데딱 한개가 재입고 되었더라구요그래서 얼른 구매했고생각대로 너무 맘에들고색상도 너무 예뻐요!체고체고,WOMEN FREE,158,48,빨라요,아쉬워요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303503,TOWTOW ARCHIVE,VARSITY HALF FOOTBALL SWEATSHIRTS-CYAN,"75,000",여,색감이 너어무 예쁩니다 배색 라인도 귀엽고요 뽀송한 재질이 옷과 잘 어울립니다 핏은 생각보다 널널합니다,WOMEN FREE,164,55,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3303503,TOWTOW ARCHIVE,VARSITY HALF FOOTBALL SWEATSHIRTS-CYAN,"75,000",여,이쁘고 스포티하고 편하고 아주 좋습니다! 너무 만족스러워요,WOMEN FREE,160,50,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
3303506,SIENNE,Gentle Dog Muffler (Cream),"125,000",-,산지는 좀 됐고 오늘 처음 매봤는데 생각보다 가볍고 부들부들하고 유연해서 너무 좋아요! 폭닥폭닥하니 넘 귀엽고 다 잘어울림🤤🤤,FREE,0,0,빨라요,꼼꼼해요,커요,-,-,-,따뜻해요,-,-,-,-,-
3303506,SIENNE,Gentle Dog Muffler (Cream),"125,000",-,귀여운 목도리 갖고싶어서 샀는데 마음에 들어요. 보들보들하고 색감은 조금 어두운 크림컬러?에요 화장품 묻어서 목도리 오염되는거 싫었는데 딱입니다. 술 한개가 다 풀려오긴 했는데 그냥 돌돌 돌리니 괜찮아서 그냥 쓸려구요,FREE,0,0,빨라요,꼼꼼해요,커요,-,-,-,따뜻해요,-,-,-,-,-
3303506,SIENNE,Gentle Dog Muffler (Cream),"125,000",-,친구 선물로 줬는데 마음에 든다고 하네요 저도 같은 제품있는데 좀 무겁긴 하지만 따뜻하고 좋아요,FREE,0,0,아쉬워요,꼼꼼해요,커요,-,-,-,따뜻해요,-,-,-,-,-
3303506,SIENNE,Gentle Dog Muffler (Cream),"125,000",-,귀여운 목도리 갖고싶어서 샀는데 마음에 들어요,FREE,0,0,빨라요,꼼꼼해요,커요,-,-,-,따뜻해요,-,-,-,-,-
3303511,TOWTOW ARCHIVE,HEART STENCIL CROP TSHIRTS-RICH BLACK,"48,000",여,많이 짧지 않은 기장이라 좋았어요 색감은 화면보다 좀 덜 선명한 느낌이라 생각했는데 사진으로 찍으니 이쁘게 나오네요 토우토우 아카이브 로고가 이뻐서 구매했고 마음에 들어요,none,163,48,빨라요,꼼꼼해요,보통이에요,보통이에요,흐려요,보통이에요,-,-,-,-,-,-
3303511,TOWTOW ARCHIVE,HEART STENCIL CROP TSHIRTS-RICH BLACK,"48,000",여,프린팅이 귀엽네요 생각보다 더 짧았는데 제가 살쪄서 그런 거 같아요 재질은 부드럽고 좋습니다~,none,153,49,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303511,TOWTOW ARCHIVE,HEART STENCIL CROP TSHIRTS-RICH BLACK,"48,000",여,"재질은 생각보다 얇고, 약간 흐물흐물 하지만 포인트 주기 좋고 귀엽습니다.",none,161,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303511,TOWTOW ARCHIVE,HEART STENCIL CROP TSHIRTS-RICH BLACK,"48,000",여,여름 블프 때 할인하길래 눈독 들이던 제품 구매했어요예쁩니다! 너무 짧을까 걱정했는데 배꼽 훤히 보이는 크롭은 아니라 마음에 들었어요 소재도 좋아보이고 세탁 후 변형만 적었음 좋겠네요,none,163,48,빨라요,꼼꼼해요,보통이에요,보통이에요,흐려요,보통이에요,-,-,-,-,-,-
3303511,TOWTOW ARCHIVE,HEART STENCIL CROP TSHIRTS-RICH BLACK,"48,000",-,올 여름 힙하게 입고 싶을 때마다 손이 가던 옷입니다ㅠㅠ 핏도 좋고 너무 짧지 않은 크롭이라 좋았어요! 여러번 세탁해도 망가지지 않아서 아주 만족합니다!!,none,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3303511,TOWTOW ARCHIVE,HEART STENCIL CROP TSHIRTS-RICH BLACK,"48,000",여,프린팅이 귀엽네요 생각보다 더 짧았는데 제가 살쪄서 그런 거 같아요 재질은 부드럽고 좋습니다~,none,153,49,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303511,TOWTOW ARCHIVE,HEART STENCIL CROP TSHIRTS-RICH BLACK,"48,000",여,"재질은 생각보다 얇고, 약간 흐물흐물 하지만 포인트 주기 좋고 귀엽습니다.",none,161,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303511,TOWTOW ARCHIVE,HEART STENCIL CROP TSHIRTS-RICH BLACK,"48,000",여,생각보다 짧지 않아 좋았어요 프린트 색감은 사진보다 흐렸습니다 소재도 좋고 프린트가 맘에 들어요 여름 블프로 싸게 사서 더 맘에 들어요 추천!,none,163,48,빨라요,꼼꼼해요,보통이에요,보통이에요,흐려요,보통이에요,-,-,-,-,-,-
3303514,SIENNE,Royal Corduroy Pants (Brown),"119,000",여,바지 재질이 마음에 들어서 구매했는데 색감과 디자인 모두 마음에 듭니다! 배송도 빠르고 포장도 꼼꼼하고 깨끗하게 왔습니다.,S,161,44,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303514,SIENNE,Royal Corduroy Pants (Brown),"119,000",여,추워진 날씨에 회색 후드티와 함께 입으려고 구매했는데 택배 받아서 입어보니 너무 마음에 들고 예쁩니다!,S,161,44,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303522,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-SOOP,"52,000",-,- 상품컷보다 훨씬 어두운 컬러(진한 초록색에 가까움) 입니다.- 재질은 가볍고 좋아요- 목부분 튼튼함,WOMEN FREE,0,0,아쉬워요,꼼꼼해요,보통이에요,어두워요,보통이에요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,유튜버분이 추천해주셔서 따라샀는데 딱 제가 원하던 느낌의 반팔 이렇게 야들야들하고 컬러풀한 반팔 가지고 싶었는데 제가 가졌어요~~,WOMEN FREE,158,51,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,얇아요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,올화이트는 아니고 약간 누런빛이 돌지만 프린팅이 초록색이라 조화롭게 코디 가능한 것 같아요 배송빠르고 얇아서 시원해요,MEN FREE,155,60,빨라요,꼼꼼해요,커요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,아직 입어보진 않았지만 되게 얇고 가벼워서 여름내내 잘 입을 거 같아요! 그리고 앞에 로고가 너무 귀여워욤,WOMEN FREE,166,50,아쉬워요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,진짜 커요 팔 여러번 접어서 입어야돼요 근데 색 예뻐서 만족해요,WOMEN FREE,160,51,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,얇고 목이 좀 늘어났어요 ㅜㅜ 사이즈 큰 걸로 했어도 괜찮았을 듯합니다.,WOMEN FREE,168,50,빨라요,꼼꼼해요,작아요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,핏도너무이쁘고 초록색깔 포임트 너ㅜ 이뻐용 맘에들어요,WOMEN FREE,164,53,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,다른 티와 비교하면 얇은데 탄탄한 재질이 넘사벽으로 좋아요ㅋㅜㅜ마음에 드는 디자인 나오면 계속 구매하려구요,MEN FREE,162,55,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,늘어짐도 없고 탄탄해서 아이보리 구매해봤어요! 여름에 너무 잘어울리는 색이라 맘에 들고 얇아서 여름에 너무 좋아요,MEN FREE,155,60,빨라요,꼼꼼해요,커요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,반팔 하나 사고 바로 구매했어요! 너무 이쁘고 흔하지 않아서 더 맘에 들어요,MEN FREE,168,60,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,"요즘 옷이 다 너무 길게 나오는 게 싫은 사람인데, 이거 핏도 너무 예쁘고 두께도 적당해서 여름에도 안 더울 거 같아요! 초록색도 색감 완전 쨍하고 포인트되기 좋은 거 같아요>.<",WOMEN FREE,164,73,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,너무 예쁘고 재질도 좋아요 여름에 잘 입을 수 있을 것 같네요,MEN FREE,163,46,빨라요,꼼꼼해요,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",-,귀엽읍니다~ 연한 레몬빛이라서 상큼해보입니당,WOMEN FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,친한 언니 생일선물로 사줬는데 너무 이뻐요!!색감은 사진이랑 똑같구요 엄청 쨍하진 않고 적당히 이쁩니당,WOMEN FREE,160,50,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,얇아요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",-,사이즈는 좋은데 질이 별로 안좋네요ㅠ 드자인은 예쁜데 아쉽네용,WOMEN FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,재질 얇아서 어두운색 바지입으면 비칩니다! 탄탄했으면 좋겠는데🥹 그리고 사이즈가 좀 애매해서.. 오버핏이 더 이쁠거같아용,WOMEN FREE,168,50,빨라요,꼼꼼해요,작아요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,딱 데일리로 입기 좋아유 소매를 다 펴서 입는 것보다 두 번 롤업해서 입으면 더 예뻐요,WOMEN FREE,172,55,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,핏도너무이쁘고 초록색깔 포임트 너ㅜ 이뻐용 맘에들어요,WOMEN FREE,164,53,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,티셔츠 재질 완전 마음에 들어요 야들야들한데 탄탄해서 굿,MEN FREE,162,55,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,얇아서 여름에 입기 좋아요! 크림색상이고 약간의 노란색이 섞여있어요! 배송도 빠르고 여름에 잘어울려요,MEN FREE,155,60,빨라요,꼼꼼해요,커요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,반팔 하나 사고 바로 구매했어요! 너무 이쁘고 흔하지 않아서 더 맘에 들어요,MEN FREE,168,60,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303523,TOWTOW ARCHIVE,TTA GARDEN S/S TSHIRTS-IVORY,"52,000",여,"요즘 옷이 다 너무 길게 나오는 게 싫은 사람인데, 이거 핏도 너무 예쁘고 두께도 적당해서 여름에도 안 더울 거 같아요! 초록색도 색감 완전 쨍하고 포인트되기 좋은 거 같아요>.<",WOMEN FREE,164,73,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3303527,WINDER,WRINKLE CAMP SHIRTS - BEIGE GREEN,"149,000",남,생각보다 기장이 많이 긴 느낌이 있지만 잘 입겠습니다. 감사합니다.,M,173,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303528,SIENNE,Garcon Tapered Slacks (Deep Green),"149,000",여,정말 마음에 듭니다. 재질과 색깔 모두 마음에 쏙 들어요,M,167,53,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,두꺼워요,-,-,-,-,-,-
3303528,SIENNE,Garcon Tapered Slacks (Deep Green),"149,000",여,정말 마음에 듭니다. 재질과 색깔 모두 마음에 쏙 들어요ㅎㅎ,M,167,53,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,두꺼워요,-,-,-,-,-,-
3303528,SIENNE,Garcon Tapered Slacks (Deep Green),"149,000",여,색감이 정말 예쁩니다 딱 제가 원하는 색예요 핏도 예쁘고 허리 좀 커요,M,167,53,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,두꺼워요,-,-,-,-,-,-
3303535,RVD,(Sportism)레이싱 튜브탑 (네이비),"34,800",-,조거팬츠에 편하게 입었는데 스포티하고 예뻐요,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303544,UNIVERSAL CHEMISTRY,Thunder Dyed Black Ballcap 나염볼캡,"49,000",-,유니버셜케미스트리 모자는 늘 디자인이 이뻐 자주 구입합니다. 디자인도 맘에 들고 퀄도 좋은 제품을 블프할인을 구입해서 다 좋은데... 다만 깊이가 다른 제품에 비해 짧아서 아쉽네요.,none,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3303544,UNIVERSAL CHEMISTRY,Thunder Dyed Black Ballcap 나염볼캡,"49,000",-,유니버셜케미스트리 모자는 늘 디자인이 이뻐 자주 구입합니다. 디자인도 맘에 들고 퀄도 좋은 제품을 블프할인을 구입해서 다 좋은데... 다만 깊이가 다른 제품에 비해 짧아서 아쉽네요.,none,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,-
3303547,SIENNE,Old Father Sweater (Navy),"149,000",여,배성도 너무 빠르고 옷도 너무 이쁘네요 도텀하니 좋아요 잘입을께요,S(1),163,47,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3303547,SIENNE,Old Father Sweater (Navy),"149,000",-,예쁘고 원하던 핏이라 만족합니다! 도톰해서 따뜻해용,S(1),0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3303547,SIENNE,Old Father Sweater (Navy),"149,000",여,귀여워요.. 역시 니트는 시엔느 전혀 실망시키지 않습니다,S(1),160,60,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
3303547,SIENNE,Old Father Sweater (Navy),"149,000",여,배성도 너무 빠르고 옷도 너무 이쁘네요 도텀하니 좋아요 잘입을께요,S(1),163,47,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3303547,SIENNE,Old Father Sweater (Navy),"149,000",-,예쁘고 원하던 핏이라 만족합니다! 도톰해서 따뜻해용,S(1),0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3303549,SIENNE,Old Father Sweater (Cream),"149,000",여,유명한 제품은 이유가있어요 핏 폭닥하니 예쁘고요 부드럽지는 않아요 까쓸거리긴 해서 목이 올라오는 이너 필수입니다,FREE,160,60,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3303549,SIENNE,Old Father Sweater (Cream),"149,000",여,마음에들어요 예쁩니다 품도 여유있고 좋아요 굿,S,158,45,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3303549,SIENNE,Old Father Sweater (Cream),"149,000",-,키가 작아서 그런가 s도 되게 크고 길어요..ㅜㅜ 두께도 두꺼워서 아우터 입기가 애매한 느낌이에요 색깔이랑 짜임은 너무 예뻐요,S,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3303549,SIENNE,Old Father Sweater (Cream),"149,000",여,배송 엄청 빨라요!! 근데 좀 까끌거려서 안에 이너는 꼭 입어야 될 것 같습니당 옷은 너무 예뻐용,S,161,60,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3303549,SIENNE,Old Father Sweater (Cream),"149,000",여,한여름에 겨울스웨터 사는사람이 있다고요? 그게.바로 접니당 작년 겨울에 맨날 품절이라 못샀거든여,FREE,160,60,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3303563,SIENNE,Patch Hooded Sweatshirt (Melange Grey),"129,000",-,편하게 입기 좋아요! 초록색 글자가 포인트되어서 예쁩니당,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303563,SIENNE,Patch Hooded Sweatshirt (Melange Grey),"129,000",-,기장도 적당하고 두께도 좋습니다다른 색상도 구매할게요,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3303563,SIENNE,Patch Hooded Sweatshirt (Melange Grey),"129,000",-,배송지연으로 일주일 늦게 받았지만 ! 제품 자체는 너무 만족합니다 :) 디자인도 기엽고 디테일도 좋아용 !,FREE,0,0,아쉬워요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
